#class tools::wcsv::ntuple
#title Deposited energy
#separator 44
#vector_separator 59
#column double Generated
#column double Layer1
#column double Layer2
#column double Layer3
#column double Layer4
#column double Layer5
#column double Layer6
#column double Layer7
#column double Layer8
#column double Layer9
#column double Layer10
8600,734.931,2149.03,1390.5,550.325,195.986,13.9028,16.7178,22.3362,50.4687,51.5511
8650,997.879,1919.53,1232.27,544.035,158.868,16.976,20.8524,52.7754,86.2354,108.618
8700,1551.15,1960.59,1166.15,407.847,136.251,23.0783,20.9029,20.1625,21.3937,53.2137
8750,1822.96,1423.77,964.795,537.827,236.205,28.4936,44.5022,79.8972,60.4569,142.618
8800,2090.02,1828.64,712.191,267.232,129.88,23.7928,35.3459,60.6086,125.491,208.013
8850,2510.04,1922.26,730.75,147.501,74.2961,15.7318,17.5818,70.7675,78.0309,103.786
8900,3050.14,1527.22,542.756,329.077,53.4037,16.8885,15.8012,30.6836,88.3183,119.398
8950,2317.34,1799.59,549.995,277.914,52.6555,17.9235,16.3922,44.7898,112.657,186.552
9000,1615.65,1765.73,1140.69,546.245,104.121,41.6921,49.4872,113.633,142.789,176.594
9050,1556.42,2055.89,1134.37,351.179,174.037,14.6095,49.3115,71.6124,128.607,145.553
9100,1779.24,2085.99,667.367,425.526,131.058,20.6345,54.6169,128.927,127.677,195.114
9150,2049.57,1334.06,898.117,483.274,94.8976,24.4617,62.946,142.875,284.45,311.96
9200,1999.03,1996.44,1032.07,248.114,77.3682,19.1326,16.0628,28.64,36.7688,111.048
9250,785.935,1394.82,1736.83,766.888,296.363,15.708,15.1214,21.0227,27.4976,58.8841
9300,2433.44,2022.52,690.216,269.462,83.8514,19.5408,58.2772,47.1349,131.044,280.594
9350,1657.65,1903.99,1046.15,435.308,85.5852,33.691,54.8905,133.137,209.752,272.835
9400,1333.43,1893.63,1397.31,419.447,224.786,15.3873,43.8928,111.046,89.3606,132.904
9450,2158.49,2327.49,1065.9,270.855,79.8951,14.6374,19.5316,46.8597,53.0873,96.6748
9500,1938.1,2017.48,1023.07,227.248,58.0792,15.2567,15.666,28.1314,165.319,200.281
9550,2221.08,1808.31,926.676,278.64,103.601,30.6014,90.7984,162.537,192.026,245.85
9600,2312.07,1913.08,979.788,356.398,118.272,28.8435,61.495,55.7567,118.585,214.381
9650,2142.68,2144.14,1005.65,397.947,74.056,23.0328,27.2942,33.7187,51.69,125.702
9700,1665.09,1940.68,1085.93,311.046,261.863,23.2338,115.501,175.335,237.302,296.807
9750,2449,2111.53,948.047,172.129,55.0183,19.2036,15.7784,46.4957,37.3051,67.0586
9800,2721.43,1844.76,574.888,188.137,109.384,17.0724,26.4399,84.7835,168.942,278.164
9850,1546.39,1803.14,1299.17,655.934,99.3322,14.4515,38.4299,76.0762,85.0154,172.722
9900,2129.28,1359.14,1094.87,858.79,260.554,16.8364,23.3494,34.9069,64.607,73.4051
9950,1317.11,2912.99,1349.05,478.398,136.457,38.2807,52.9806,34.0385,59.4881,46.7904
10000,1710.05,2215.68,1364.34,567.439,98.9897,28.9041,21.6635,22.6523,18.7131,68.0581
10050,2085.23,2401.34,1244.94,226.29,186.743,15.7728,14.8623,19.453,51.4586,48.5059
10100,2818.6,1952.52,601.275,167.574,40.569,16.3791,39.289,89.4481,219.841,349.002
10150,2322.05,2003.63,1063.27,276.843,130.261,17.9868,47.7033,90.908,139.358,222.619
10200,1953.98,1460.48,1794.09,605.926,168.468,15.377,20.682,73.979,71.8089,185.725
10250,1873.84,2251.42,1433.97,516.635,135.831,16.1078,18.4633,67.3569,106.691,145.109
10300,1278.92,2235.78,1919.86,518.423,116.749,16.7613,18.8682,60.5205,83.7391,129.626
10350,1394.62,2599.68,1467.28,574.763,189.253,19.8681,15.9922,32.9207,64.772,60.5312
10400,1563.39,1944.73,1360.38,797.628,384.883,16.6669,21.6241,50.9719,62.6987,189.621
10450,2064.38,1925.83,1282.51,653.394,402.917,22.6416,19.4081,16.9415,50.3929,112.871
10500,1187.48,2950.82,1292.66,733.508,188,26.7624,15.5301,16.4684,46.6338,50.2318
10550,823.32,2984.86,1339.37,722.118,145.472,14.8349,32.5585,56.8014,153.503,95.2172
10600,2881.84,1957.33,885.388,207.779,71.8023,18.0424,20.4176,65.9813,96.6626,196.034
10650,2746.68,1861.17,1063.56,422.705,70.9014,18.3833,16.6087,71.0838,121.422,171.431
10700,2589.36,1566.7,826.853,568.619,402.269,19.9949,54.1206,115.368,165.066,261.354
10750,2608.92,2345.68,1123.19,283.936,61.7465,16.3593,15.6754,36.8502,95.3033,117.538
10800,2088.27,2265.12,1102.65,365.056,162.023,14.5718,14.9472,52.5593,92.9124,78.0355
10850,1794.57,2291.7,1173.9,352.404,172.109,27.9173,75.9646,128.993,147.158,189.997
10900,2667.03,2191.33,773.598,199.333,40.9583,15.6029,32.5916,85.9868,220.062,401.42
10950,2811.81,2502.58,1048.72,326.174,125.147,17.9924,22.3083,56.0606,75.5867,119.262
11000,2265.91,2562.81,1191.14,359.03,75.3763,16.4904,15.8298,64.8232,128.916,227.798
11050,1489.11,1051.01,1148.28,1486.72,710.825,38.6125,65.3616,91.5248,136.4,178.619
11100,2383.76,2107.22,1508.42,303.027,112.851,18.6358,18.7374,67.7891,146.703,245.87
11150,2958.59,2270.45,896.145,292.649,48.9618,15.8283,15.2973,35.6408,68.2782,73.2393
11200,2602.44,2478.15,770.152,427.761,75.2478,14.4305,78.4681,155.09,241.915,354.421
11250,2252,2478.79,1247.57,400.196,158.873,14.6201,28.8073,87.3037,86.7687,111.449
11300,1406.23,3032.79,1431.04,575.732,253.983,15.167,16.4837,15.6159,22.8514,16.5944
11350,1290.28,3088.48,1396.43,481.934,172.274,19.344,27.9027,74.7579,98.0095,145.706
11400,1832.6,2362.69,1307.29,618.839,315.984,27.1676,98.49,104.566,190.706,214.523
11450,3204.47,2270.92,896.907,220.372,60.237,17.2376,15.5382,85.1096,195.622,323.817
11500,2199.46,2920.78,1169.89,429.171,98.0629,29.7373,64.0875,125.204,117.168,147.315
11550,2530.7,2209.47,1250.55,296.946,84.2137,42.3154,90.5106,170.758,178.627,361.942
11600,3538.75,1835.78,626.487,268.985,64.7428,34.5171,60.8386,102.831,117.114,322.576
11650,3111.49,2436.33,821.218,381.017,49.7142,19.1795,16.146,141.317,217.425,283.561
